threshold,tp,fp,precision,recall
-0.64453125,85227,338964,0.20091656824402215,0.9740339889598738
-0.6484375,85232,339620,0.20061574383550035,0.9740911324700854
-0.65234375,85235,340294,0.20030362207981126,0.9741254185762123
-0.65625,85236,341031,0.19995918051362174,0.9741368472782546
-0.66015625,85238,341738,0.19963182942366783,0.9741597046823393
-0.6640625,85242,342473,0.19929626036028664,0.9742054194905084
-0.66796875,85248,343235,0.19895305064611665,0.9742739917027623
-0.671875,85255,343970,0.1986254295532646,0.9743539926170585
-0.67578125,85257,344726,0.19827993199731153,0.974376850021143
-0.6796875,85259,345457,0.19794713918219894,0.9743997074252277
-0.68359375,85262,346175,0.19762329146549787,0.9744339935313546
-0.6875,85266,346938,0.19728183913152122,0.9744797083395239
-0.69140625,85269,347707,0.19693701267506744,0.9745139944456508
-0.6953125,85274,348404,0.19662975756206216,0.9745711379558624
-0.69921875,85277,349124,0.19630940076104797,0.9746054240619892
-0.703125,85282,349878,0.19597849067009834,0.9746625675722008
-0.70703125,85285,350598,0.19566030333828113,0.9746968536783277
-0.7109375,85288,351337,0.19533466933867735,0.9747311397844547
-0.71484375,85291,352091,0.19500345235972216,0.9747654258905816
-0.71875,85297,352825,0.19468778102902845,0.9748339981028354
-0.72265625,85300,353555,0.194369438652858,0.9748682842089624
-0.7265625,85302,354233,0.19407328199119525,0.974891141613047
-0.73046875,85305,355006,0.19373806241497488,0.9749254277191739
-0.734375,85307,355717,0.19342938252793498,0.9749482851232586
-0.73828125,85318,356459,0.19312458548091005,0.9750740008457239
-0.7421875,85322,357262,0.19278148328904796,0.9751197156538932
-0.74609375,85325,358025,0.1924551708582384,0.9751540017600201
-0.75,85330,358771,0.19214097693993032,0.9752111452702317
-0.75390625,85333,359453,0.19185181188256825,0.9752454313763586
-0.7578125,85337,360165,0.19155245094298118,0.9752911461845278
-0.76171875,85337,360910,0.19123265814672144,0.9752911461845278
-0.765625,85343,361668,0.19091923912386943,0.9753597183967817
-0.76953125,85348,362397,0.19061742733028844,0.9754168619069932
-0.7734375,85352,363115,0.19031946609226544,0.9754625767151625
-0.77734375,85360,363876,0.1900114861676268,0.9755540063315009
-0.78125,85363,364623,0.189701457378674,0.9755882924376279
-0.78515625,85367,365379,0.18939047712015192,0.9756340072457971
-0.7890625,85371,366139,0.18907886868507895,0.9756797220539664
-0.79296875,85375,366925,0.18875746186159628,0.9757254368621355
-0.796875,85377,367735,0.18842361270502658,0.9757482942662202
-0.80078125,85382,368543,0.18809715261331716,0.9758054377764317
-0.8046875,85388,369379,0.18776208475988804,0.9758740099886856
-0.80859375,85393,370142,0.18745650718386073,0.9759311534988971
-0.8125,85403,370922,0.18715389251082015,0.9760454405193202
-0.81640625,85405,371712,0.1868340052984247,0.9760682979234049
-0.8203125,85412,372492,0.1865281805793354,0.976148298837701
-0.82421875,85420,373273,0.18622477343233929,0.9762397284540395
-0.828125,85423,374062,0.1859103126326213,0.9762740145601664
-0.83203125,85426,374859,0.18559370824597804,0.9763083006662934
-0.8359375,85429,375685,0.18526655013727625,0.9763425867724203
-0.83984375,85433,376530,0.18493472420951462,0.9763883015805895
-0.84375,85434,377297,0.1846299469886392,0.9763997302826318
-0.84765625,85436,378056,0.18433112114124947,0.9764225876867164
-0.8515625,85440,378828,0.18403163689937707,0.9764683024948857
-0.85546875,85445,379618,0.18372779601903397,0.9765254460050972
-0.859375,85449,380429,0.18341497130149953,0.9765711608132664
-0.86328125,85455,381220,0.18311458723951357,0.9766397330255203
-0.8671875,85456,382036,0.18279671095975975,0.9766511617275626
-0.87109375,85459,382837,0.18248928028426464,0.9766854478336895
-0.875,85461,383652,0.18217572312001587,0.9767083052377742
-0.87890625,85466,384448,0.18187583259915643,0.9767654487479857
-0.8828125,85469,385242,0.18157425681575318,0.9767997348541126
-0.88671875,85473,386057,0.18126736368841856,0.9768454496622818
-0.890625,85473,386880,0.18095153412807793,0.9768454496622818
-0.89453125,85475,387673,0.18065171996922738,0.9768683070663665
-0.8984375,85476,388480,0.1803458548894834,0.9768797357684088
-0.90234375,85479,389339,0.18002476738455578,0.9769140218745357
-0.90625,85487,390140,0.1797353808761908,0.9770054514908741
-0.91015625,85491,391000,0.17941786938263263,0.9770511662990434
-0.9140625,85493,391845,0.17910369591358744,0.977074023703128
-0.91796875,85500,392708,0.17879249197002142,0.9771540246174242
-0.921875,85502,393486,0.17850551579580282,0.9771768820215088
-0.92578125,85505,394326,0.1781981572678714,0.9772111681276358
-0.9296875,85505,395221,0.17786639374612565,0.9772111681276358
-0.93359375,85509,396034,0.17757292702832353,0.9772568829358049
-0.9375,85511,396805,0.17729248044850265,0.9772797403398896
-0.94140625,85514,397663,0.17698276201060895,0.9773140264460165
-0.9453125,85517,398447,0.17670115959038277,0.9773483125521435
-0.94921875,85521,399307,0.17639451516826585,0.9773940273603127
-0.953125,85523,400187,0.17607831833810297,0.9774168847643973
-0.95703125,85525,401025,0.17577844003699516,0.977439742168482
-0.9609375,85528,401861,0.17548200718522577,0.9774740282746088
-0.96484375,85533,402696,0.1751903307669147,0.9775311717848204
-0.96875,85538,403527,0.17490108676760757,0.977588315295032
-0.97265625,85539,404348,0.17460965487959468,0.9775997439970743
-0.9765625,85542,405187,0.17431617043215297,0.9776340301032012
-0.98046875,85544,406056,0.17401139137510171,0.9776568875072857
-0.984375,85544,406980,0.17368493718072622,0.9776568875072857
-0.98828125,85551,407848,0.17339110942665065,0.9777368884215819
-0.9921875,85553,408679,0.17310291523009436,0.9777597458256666
-0.99609375,85557,409532,0.17281135311024887,0.9778054606338358
-1.0,85561,410841,0.17236231924931808,0.9778511754420051
-1.0078125,85568,412516,0.17179431581821542,0.9779311763563012
-1.015625,85577,414255,0.17121152707309656,0.978034034674682
-1.0234375,85581,416036,0.17061024646293885,0.9780797494828513
-1.03125,85593,417824,0.17002405560400224,0.9782168939073589
-1.0390625,85600,419574,0.1694465669254554,0.978296894821655
-1.046875,85606,421383,0.16885178968379985,0.9783654670339089
-1.0546875,85609,423259,0.16823419825966657,0.9783997531400359
-1.0625,85615,425039,0.16765755286358278,0.9784683253522898
-1.0703125,85620,426950,0.16704059933277407,0.9785254688625012
-1.078125,85627,428794,0.16645315801648844,0.9786054697767974
-1.0859375,85635,430676,0.1658593367175985,0.9786968993931359
-1.09375,85645,432538,0.1652794476082774,0.978811186413559
-1.1015625,85651,434336,0.1647175794779485,0.9788797586258129
-1.109375,85655,436250,0.16411990687960454,0.9789254734339821
-1.1171875,85661,438225,0.1635107637921227,0.9789940456462359
-1.125,85667,440081,0.16294308299793817,0.9790626178584898
-1.1328125,85677,441906,0.16239530083418155,0.979176904878913
-1.140625,85686,443752,0.16184331309803981,0.9792797631972937
-1.1484375,85694,445646,0.16127903037603042,0.9793711928136322
-1.15625,85704,447617,0.16069871615781114,0.9794854798340552
-1.1640625,85713,449559,0.16012980316549344,0.9795883381524361
-1.171875,85725,451510,0.1595670423557661,0.9797254825769437
-1.1796875,85733,453370,0.15902897961985002,0.9798169121932823
-1.1875,85740,455304,0.15847139973828375,0.9798969131075784
-1.1953125,85748,457312,0.15789783817626046,0.9799883427239169
-1.203125,85756,459278,0.15734064296906247,0.9800797723402553
-1.2109375,85757,461269,0.1567695136977036,0.9800912010422976
-1.21875,85766,463281,0.1562088491513477,0.9801940593606784
-1.2265625,85774,465265,0.15565867388696625,0.9802854889770168
-1.234375,85778,467274,0.15509933966426304,0.9803312037851861
-1.2421875,85784,469347,0.15452929128439954,0.98039977599744
-1.25,85789,471418,0.15396253098040763,0.9804569195076516
-1.2578125,85796,473444,0.1534153494027609,0.9805369204219477
-1.265625,85804,475460,0.15287636477664698,0.9806283500382862
-1.2734375,85808,477517,0.15232414680690542,0.9806740648464554
-1.28125,85810,479632,0.15175738625712273,0.9806969222505401
-1.2890625,85816,481660,0.15122401652228465,0.9807654944627938
-1.296875,85821,483794,0.15066492279873248,0.9808226379730054
-1.3046875,85828,485841,0.1501358303493805,0.9809026388873016
-1.3125,85831,487914,0.14959781784590714,0.9809369249934285
-1.3203125,85839,490094,0.14904337830962977,0.981028354609767
-1.328125,85845,492184,0.14851330988583616,0.9810969268220209
-1.3359375,85848,494297,0.14797679890372234,0.9811312129281478
-1.34375,85849,496436,0.1474346754596117,0.98114264163019
-1.3515625,85856,498619,0.1468942213097224,0.9812226425444862
-1.359375,85867,500831,0.14635638778383428,0.9813483582669517
-1.3671875,85872,502929,0.1458421436104898,0.9814055017771631
-1.375,85876,505095,0.14531339101241855,0.9814512165853324
-1.3828125,85882,507239,0.14479676153769636,0.9815197887975863
-1.390625,85888,509367,0.1442877422281207,0.9815883610098401
-1.3984375,85892,511576,0.14376000053559354,0.9816340758180093
-1.40625,85895,513782,0.14323544174614,0.9816683619241363
-1.4140625,85900,516075,0.14269695585364842,0.9817255054343478
-1.421875,85910,518288,0.14218848787980098,0.9818397924547709
-1.4296875,85911,520505,0.14167007466821455,0.9818512211568132
-1.4375,85917,522737,0.14115901645269727,0.9819197933690671
-1.4453125,85922,524911,0.1406636511124972,0.9819769368792787
-1.453125,85927,527193,0.14014711638830898,0.9820340803894901
-1.4609375,85936,529517,0.13963048356251412,0.982136938707871
-1.46875,85942,531874,0.13910614163440246,0.9822055109201248
-1.4765625,85947,534166,0.1385989327751555,0.9822626544303363
-1.484375,85958,536491,0.13809645448864083,0.9823883701528018
-1.4921875,85967,538807,0.1375969550589493,0.9824912284711825
-1.5,85973,541189,0.13708260385673876,0.9825598006834364
-1.5078125,85980,543473,0.1365947894441682,0.9826398015977326
-1.515625,85991,545788,0.13610930404461052,0.9827655173201979
-1.5234375,85998,548144,0.1356131591977822,0.9828455182344941
-1.53125,86006,550465,0.13512948743933345,0.9829369478508326
-1.5390625,86011,552898,0.13462167538726172,0.9829940913610441
-1.546875,86016,555274,0.13412964493442905,0.9830512348712557
-1.5546875,86024,557654,0.13364446198254407,0.9831426644875941
-1.5625,86029,560116,0.13314194182420355,0.9831998079978057
-1.5703125,86039,562508,0.13266424792651882,0.9833140950182288
-1.578125,86048,564944,0.13217981173347754,0.9834169533366096
-1.5859375,86053,567403,0.13168905021914254,0.9834740968468211
-1.59375,86059,569888,0.1311980998464815,0.983542669059075
-1.6015625,86067,572261,0.1307357426693077,0.9836340986754134
-1.609375,86074,574615,0.13027914798036594,0.9837140995897096
-1.6171875,86090,577031,0.12982547679835205,0.9838969588223866
-1.625,86094,579503,0.129348539732,0.9839426736305558
-1.6328125,86103,582029,0.12887124101225506,0.9840455319489365
-1.640625,86112,584561,0.12839640182324322,0.9841483902673174
-1.6484375,86119,587000,0.12794023047930603,0.9842283911816135
-1.65625,86127,589476,0.12748167192863263,0.984319820797952
-1.6640625,86133,592052,0.12700516820631538,0.9843883930102059
-1.671875,86140,594594,0.12653988195095295,0.984468393924502
-1.6796875,86143,597093,0.12608088566761705,0.9845026800306289
-1.6875,86147,599677,0.12561094391564018,0.9845483948387982
-1.6953125,86155,602234,0.12515452745468042,0.9846398244551366
-1.703125,86160,604828,0.12469102213063034,0.9846969679653482
-1.7109375,86164,607381,0.1242370718554672,0.9847426827735174
