profile,index,group,unit,frame,geometry_sources,visit1,visit2,update1,update2,kind,points,selector,wrong_both,bce1,wrong1,score1,rank1,worst_slot1,bce2,wrong2,score2,rank2,worst_slot2
17107,2152,anomaly_nuscenes,scene-0413,10711,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",2616,10365,328,1296,anomaly,98,"{""instance"":2}",0,0.0658874595448785,3,"[1.3171875000000002,14.65625,17.4125]",0.0009204435353644097,1831,1.9367920229229134e-07,0,"[18.700000000000003,34.0,39.075]",5.132799163372961e-05,1735
17108,2152,anomaly_nuscenes,scene-0413,10711,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",2616,10365,328,1296,normal,131,"{""cell"":[-6,-1,-3]}",36,0.6750029300635322,36,"[-5.375,-2.15625,2.546875]",0.03333852625019473,34500,4.735891432063474,85,"[-2.984375,3.21875,13.5]",0.010165134756192554,420
17109,2152,anomaly_nuscenes,scene-0413,10711,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",2616,10365,328,1296,normal,188,"{""cell"":[-7,-1,-3]}",0,0.06357786664790176,0,"[-5.78125,-3.875,-1.59140625]",0.0,71,0.3906818863502907,40,"[-6.925,-3.7578125,1.0601562500000008]",0.0,34502
17110,2152,anomaly_nuscenes,scene-0413,10711,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",2616,10365,328,1296,normal,192,"{""cell"":[-5,-1,-3]}",16,0.1108492606540059,16,"[-6.78125,-6.40625,-6.1875]",0.00666985544217687,34531,0.39552269605285123,16,"[-8.25,-5.578125,-3.5484375]",0.0,34499
17111,2152,anomaly_nuscenes,scene-0413,10711,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",2616,10365,328,1296,normal,219,"{""cell"":[-7,-1,-2]}",0,0.00585619550187152,0,"[-7.125,-5.75,-4.0562499999999995]",0.0,34092,0.0004890115263354436,0,"[-8.6875,-8.0,-7.0]",0.0,34415
17112,2152,anomaly_nuscenes,scene-0413,10711,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",2616,10365,328,1296,normal,48,"{""cell"":[12,-7,-1]}",0,0.0007317650881253769,0,"[-7.28125,-7.21875,-7.15625]",0.0,19991,0.00013701469243228553,0,"[-9.0,-8.90625,-8.79375]",0.0,19796
17113,2152,anomaly_nuscenes,scene-0413,10711,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",2616,10365,328,1296,normal,12,"{""cell"":[16,-33,-1]}",0,0.0007045791426865791,0,"[-7.28125,-7.25,-7.221875]",0.0,23478,0.000146737573589127,0,"[-8.875,-8.8125,-8.75625]",0.0,23447
17114,2152,anomaly_nuscenes,scene-0413,10711,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",2616,10365,328,1296,normal,6,"{""cell"":[-19,-36,-1]}",0,0.001016117329633254,0,"[-6.984375,-6.9375,-6.765625]",0.0,28694,0.00044456151865318523,0,"[-7.953125,-7.703125,-7.546875]",0.0,28758
17115,2153,normal_nuscenes,scene-0413,10717,[],4796,11848,600,1482,normal,42,"{""cell"":[6,8,-2]}",0,0.0029556684972601027,0,"[-7.121875,-6.203125,-5.03125]",,12177,0.01267948496734809,0,"[-8.0,-5.4375,-3.33125]",,12178
17116,2153,normal_nuscenes,scene-0413,10717,[],4796,11848,600,1482,normal,40,"{""cell"":[6,7,-2]}",0,0.004336575392543384,0,"[-6.878125,-6.0,-4.746875]",,12464,0.0034944596030859693,0,"[-7.584375,-5.96875,-4.809375]",,12464
17117,2153,normal_nuscenes,scene-0413,10717,[],4796,11848,600,1482,normal,238,"{""cell"":[-5,-1,-3]}",0,0.0009730241286013072,0,"[-7.196875,-6.96875,-6.78125]",,707,0.00036265449844604926,0,"[-8.1875,-7.90625,-7.709375]",,385
17118,2153,normal_nuscenes,scene-0413,10717,[],4796,11848,600,1482,normal,154,"{""cell"":[-9,-1,-2]}",0,0.0009036235069043012,0,"[-7.53125,-7.25,-6.362499999999999]",,34126,0.0004405626089494093,0,"[-8.10625,-7.75,-7.4375]",,34126
17119,2153,normal_nuscenes,scene-0413,10717,[],4796,11848,600,1482,normal,26,"{""cell"":[-6,-17,-3]}",0,0.00419751651196646,0,"[-6.8125,-5.28125,-4.90625]",,27698,0.008633037218030881,0,"[-6.453125,-4.90625,-4.015625]",,27985
17120,2153,normal_nuscenes,scene-0413,10717,[],4796,11848,600,1482,normal,10,"{""cell"":[14,25,0]}",0,0.0005517215904114434,0,"[-7.534375,-7.515625,-7.4625]",,11575,0.000390510453951391,0,"[-8.125,-7.90625,-7.6125]",,11383
17121,2153,normal_nuscenes,scene-0413,10717,[],4796,11848,600,1482,normal,6,"{""cell"":[32,24,-1]}",0,0.0005168613254294984,0,"[-7.59375,-7.5625,-7.546875]",,13750,0.0002591019093421178,0,"[-8.625,-8.40625,-7.890625]",,13686
17122,2154,anomaly_nuscenes,scene-0413,10724,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",5730,8755,717,1095,anomaly,38,"{""instance"":3}",0,3.418066150822598e-05,0,"[14.63125,19.0,25.875]",1.405366299560548e-05,16361,0.005027642873240162,0,"[10.940625,14.25,18.2875]",5.621465198242192e-05,16361
17123,2154,anomaly_nuscenes,scene-0413,10724,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",5730,8755,717,1095,normal,46,"{""cell"":[7,0,-2]}",0,0.11169132575845162,0,"[-7.015625,-3.515625,-1.01953125]",0.0,16433,0.042767703872998185,0,"[-8.3125,-5.671875,-1.7578125]",0.0,16433
17124,2154,anomaly_nuscenes,scene-0413,10724,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",5730,8755,717,1095,normal,48,"{""cell"":[6,0,-3]}",3,1.0082614711353421,12,"[-7.790625,-2.4453125,2.712500000000002]",0.0021929824561403508,16521,0.2836621347404598,3,"[-8.8125,-2.2421875,-0.6966796874999979]",0.003289473684210526,16489
17125,2154,anomaly_nuscenes,scene-0413,10724,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",5730,8755,717,1095,normal,142,"{""cell"":[4,-2,-3]}",0,0.0003593563627518165,0,"[-8.125,-7.96875,-7.75]",0.0,19041,0.00024947595064176147,0,"[-8.5,-8.3125,-8.0625]",0.0,18851
17126,2154,anomaly_nuscenes,scene-0413,10724,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",5730,8755,717,1095,normal,80,"{""cell"":[9,0,-1]}",0,0.00045481493540751604,0,"[-7.90625,-7.84375,-7.3125]",0.0,16725,0.000160526173715198,0,"[-8.875,-8.75,-8.625]",0.0,16694
17127,2154,anomaly_nuscenes,scene-0413,10724,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",5730,8755,717,1095,normal,25,"{""cell"":[9,10,-1]}",0,0.00033700133372903174,0,"[-8.125,-8.0625,-7.84375]",0.0,12662,0.00012483351185152544,0,"[-9.0625,-9.0,-8.9]",0.0,12662
17128,2154,anomaly_nuscenes,scene-0413,10724,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",5730,8755,717,1095,normal,9,"{""cell"":[-5,-31,-3]}",0,0.009984351074352965,0,"[-4.93125,-4.71875,-4.3999999999999995]",0.0,26899,0.2722443719077672,0,"[-1.74375,-1.140625,-0.74296875]",0.0,26803
17129,2154,anomaly_nuscenes,scene-0413,10724,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",5730,8755,717,1095,normal,5,"{""cell"":[-32,-29,5]}",0,0.0004244740683103603,0,"[-7.875,-7.75,-7.68125]",0.0,30589,0.00016253605385332134,0,"[-8.75,-8.75,-8.6875]",0.0,30589
17130,2155,normal_nuscenes,scene-0413,10729,[],6133,7327,767,916,normal,73,"{""cell"":[-6,-3,-3]}",0,0.042142111109828906,0,"[-7.75,-6.6875,-1.5968750000000003]",,31814,0.05456077740203771,0,"[-8.8125,-8.0625,-1.678125]",,32039
17131,2155,normal_nuscenes,scene-0413,10729,[],6133,7327,767,916,normal,48,"{""cell"":[-4,1,-3]}",0,0.007841680877756435,0,"[-7.9375,-7.78125,-3.2562499999999996]",,3235,0.00017823172214118427,0,"[-9.1875,-9.0625,-8.0625]",,3074
17132,2155,normal_nuscenes,scene-0413,10729,[],6133,7327,767,916,normal,224,"{""cell"":[-5,-1,-3]}",0,0.0003306262794877725,0,"[-8.125,-8.0,-7.9375]",,34624,0.00012573509140253588,0,"[-9.0625,-9.0,-8.8125]",,417
17133,2155,normal_nuscenes,scene-0413,10729,[],6133,7327,767,916,normal,94,"{""cell"":[-8,2,-2]}",0,0.0013433478553917808,0,"[-7.375,-7.0,-5.912499999999999]",,1967,0.00010970067160691586,0,"[-9.1875,-9.125,-9.01875]",,2447
17134,2155,normal_nuscenes,scene-0413,10729,[],6133,7327,767,916,normal,27,"{""cell"":[10,9,-1]}",0,0.0002536549721907374,0,"[-8.375,-8.3125,-8.1625]",,13205,0.00012402056303513983,0,"[-9.1875,-9.0625,-8.725]",,13237
17135,2155,normal_nuscenes,scene-0413,10729,[],6133,7327,767,916,normal,18,"{""cell"":[-30,-1,2]}",0,0.000303616485790204,0,"[-8.1875,-8.0625,-8.0625]",,27,0.00010677602494199799,0,"[-9.1875,-9.125,-9.125]",,34555
17136,2155,normal_nuscenes,scene-0413,10729,[],6133,7327,767,916,normal,5,"{""cell"":[22,42,1]}",0,0.00033427463736619267,0,"[-8.0625,-8.0625,-7.9125]",,11416,0.00012537989906102992,0,"[-9.075,-9.0,-8.9]",,11352
17137,2156,anomaly_nuscenes,scene-0413,10731,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",3135,10988,392,1374,anomaly,140,"{""instance"":4}",0,0.0025240975064437566,0,"[15.80625,19.1875,20.875]",1.1630234281603134e-05,7467,9.884816505100551e-08,0,"[34.2,39.375,41.25]",0.0,7467
17138,2156,anomaly_nuscenes,scene-0413,10731,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",3135,10988,392,1374,normal,50,"{""cell"":[-2,6,-3]}",1,0.08242625244905327,1,"[-6.8125,-6.078125,-3.059375]",0.0002857142857142857,7818,0.13041125946187088,1,"[-8.5,-3.4921875,-0.601953125]",0.0,7818
17139,2156,anomaly_nuscenes,scene-0413,10731,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",3135,10988,392,1374,normal,55,"{""cell"":[-4,5,-3]}",0,0.0015188404024466544,0,"[-6.875,-6.75,-5.9375]",0.0,5546,0.018586160690903363,0,"[-8.875,-7.71875,-2.553125]",0.0,5578
17140,2156,anomaly_nuscenes,scene-0413,10731,"[""939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58"",""957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed"",""9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34"",""98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb""]",3135,10988,392,1374,normal,386,"{""cell"":[-4,-3,-2]}",0,0.0010969186950131756,0,"[-6.90625,-6.84375,-6.6875]",0.0,31652,0.00023656608776599937,0,"[-8.5625,-8.375,-8.125]",0.0,31469
