threshold,recall,precision,tp,fp
15.0625,0.25855152630315775,0.9416049279946724,22623,1403
15.0,0.25972868261351556,0.941191087550733,22726,1420
14.9375,0.26094012503000036,0.94067237969677,22832,1440
14.875,0.2623229979771197,0.9405039950829748,22953,1452
14.8125,0.26352301169156217,0.9402985074626866,23058,1464
14.75,0.2649515994468508,0.9396481841763943,23183,1489
14.6875,0.26616304186333556,0.9392619479733817,23289,1506
14.625,0.26752305740637033,0.93909973521624,23408,1518
14.5625,0.2688716442473628,0.9387494513387334,23526,1535
14.5,0.2700488005577207,0.9384034948371723,23629,1551
14.4375,0.27116881335786697,0.9381969157769869,23727,1563
14.375,0.2722773974559709,0.937546731730353,23824,1587
14.3125,0.27358026948879416,0.9369813684045718,23938,1610
14.25,0.2747688545011943,0.936543181021386,24042,1629
14.1875,0.27598029691767906,0.9357151160537839,24148,1659
14.125,0.2772488828443754,0.9351605566477776,24259,1682
14.0625,0.2785631835792409,0.9345500555960278,24374,1707
14.0,0.27962605286917563,0.9339619040348132,24467,1730
13.9375,0.2808489239877027,0.9333080136726167,24574,1756
13.875,0.28230036914707596,0.9327819946376648,24701,1780
13.8125,0.28353466896764534,0.9318634263606655,24809,1814
13.75,0.28482611229842625,0.9311066278114025,24922,1844
13.6875,0.2860832695230803,0.9307652264445602,25032,1862
13.625,0.2873747128538612,0.9304692125518058,25145,1879
13.5625,0.2885861552703459,0.9300209937018894,25251,1900
13.5,0.2899347421113384,0.9296079149871748,25369,1921
13.4375,0.2915576178013463,0.9293286219081273,25511,1940
13.375,0.2929176333443811,0.9288251069072987,25630,1964
13.3125,0.2944490794180505,0.9283989766134554,25764,1987
13.25,0.29575195145087374,0.9276266265189805,25878,2019
13.1875,0.2973062549286278,0.927316151570242,26014,2039
13.125,0.2985291260471548,0.9268353262605117,26121,2062
13.0625,0.29966056754934345,0.9264035614599159,26220,2083
13.0,0.3011462988148436,0.9258608573436402,26350,2110
12.9375,0.30258631527217456,0.9256048105160117,26476,2128
12.875,0.3040949039417593,0.9247879883219797,26608,2164
12.8125,0.30552349169704796,0.9243136712537169,26733,2189
12.75,0.30676922021965963,0.9237705200123895,26842,2215
12.6875,0.3081749505708637,0.9231427593289969,26965,2245
12.625,0.3094549651996023,0.9223982285811616,27077,2278
12.5625,0.3109749825712294,0.9219665909937993,27210,2303
12.5,0.3121292814775026,0.9216103124789093,27311,2323
12.4375,0.3133750100001143,0.9213709677419355,27420,2340
12.375,0.3145407376084298,0.9204682274247492,27522,2378
12.3125,0.31580932353512614,0.9199960047942469,27633,2403
12.25,0.3170779094618224,0.9195585164561997,27744,2427
12.1875,0.31840363889873025,0.9190169882896256,27860,2455
12.125,0.31967222482542657,0.9185275187179824,27971,2481
12.0625,0.3209636681562075,0.9180177824267782,28084,2508
12.0,0.32224368278494614,0.9176294464152048,28196,2531
11.9375,0.32370655664636167,0.9172873890796036,28324,2554
11.875,0.32528371752820034,0.9170640546462173,28462,2574
11.8125,0.3268380210059543,0.9162795168370126,28598,2613
11.75,0.3280266060183545,0.9154466877172839,28702,2651
11.6875,0.3293066206470931,0.9148463296926593,28814,2682
11.625,0.3309980685493549,0.9142045454545454,28962,2718
11.5625,0.33241522760260117,0.9137920201068175,29086,2744
11.5,0.33377524314563595,0.9132555739704181,29205,2774
11.4375,0.33516954479479766,0.9127322523419751,29327,2804
11.375,0.3365409890398747,0.9124345428066805,29447,2826
11.3125,0.33786671847678257,0.9119035133717881,29563,2856
11.25,0.33934102104024044,0.9113007181879565,29692,2890
11.1875,0.3405181773505983,0.9109949244786889,29795,2911
11.125,0.3417753345752523,0.9104886588521846,29905,2940
11.0625,0.3432039223305409,0.909807010634108,30030,2977
11.0,0.34499822855118345,0.9093839433649646,30187,3008
10.9375,0.34650681722076826,0.9089519126993645,30319,3037
