first,second,target_recall,kind,key,new_fp,fixed_fp,new_fn,fixed_fn
replay,ap,0.9,sequence,151,996,289,0,29
replay,ap,0.9,sequence,152,1960,324,0,46
replay,ap,0.9,sequence,153,2380,321,0,12
replay,ap,0.9,sequence,169,833,317,201,27
replay,ap,0.9,unassigned_anomaly,149:0,0,0,0,0
replay,ap,0.95,distance,0,1219,8785,19,30
replay,ap,0.95,distance,1,39875,23899,548,521
replay,ap,0.95,distance,2,23527,11276,113,181
replay,ap,0.95,distance,3,9750,5375,61,38
replay,ap,0.95,distance,4,7830,4127,27,7
replay,ap,0.95,normal_semantic,10,195,32,0,0
replay,ap,0.95,normal_semantic,11,0,2,0,0
replay,ap,0.95,normal_semantic,15,0,0,0,0
replay,ap,0.95,normal_semantic,18,0,0,0,0
replay,ap,0.95,normal_semantic,20,0,4,0,0
replay,ap,0.95,normal_semantic,30,6,1,0,0
replay,ap,0.95,normal_semantic,31,0,0,0,0
replay,ap,0.95,normal_semantic,32,0,0,0,0
replay,ap,0.95,normal_semantic,40,81003,48950,0,0
replay,ap,0.95,normal_semantic,48,293,198,0,0
replay,ap,0.95,normal_semantic,49,0,0,0,0
replay,ap,0.95,normal_semantic,50,484,3676,0,0
replay,ap,0.95,normal_semantic,51,0,0,0,0
replay,ap,0.95,normal_semantic,70,220,599,0,0
replay,ap,0.95,normal_semantic,71,0,0,0,0
replay,ap,0.95,normal_semantic,72,0,0,0,0
replay,ap,0.95,normal_semantic,80,0,0,0,0
replay,ap,0.95,normal_semantic,81,0,0,0,0
replay,ap,0.95,object,125:1,0,0,303,221
replay,ap,0.95,object,137:3,0,0,0,4
replay,ap,0.95,object,138:4,0,0,0,0
replay,ap,0.95,object,138:5,0,0,3,1
replay,ap,0.95,object,139:7,0,0,0,12
replay,ap,0.95,object,140:1,0,0,0,3
replay,ap,0.95,object,141:4,0,0,49,1
replay,ap,0.95,object,141:5,0,0,7,39
replay,ap,0.95,object,142:2,0,0,14,133
replay,ap,0.95,object,142:3,0,0,22,62
replay,ap,0.95,object,143:3,0,0,61,194
replay,ap,0.95,object,144:2,0,0,0,0
replay,ap,0.95,object,144:3,0,0,0,7
replay,ap,0.95,object,144:4,0,0,0,1
replay,ap,0.95,object,144:5,0,0,0,1
replay,ap,0.95,object,145:1,0,0,1,2
replay,ap,0.95,object,145:2,0,0,2,2
replay,ap,0.95,object,146:2,0,0,1,13
replay,ap,0.95,object,147:2,0,0,0,0
replay,ap,0.95,object,148:2,0,0,1,0
replay,ap,0.95,object,149:2,0,0,0,0
replay,ap,0.95,object,149:3,0,0,0,0
replay,ap,0.95,object,150:2,0,0,5,2
replay,ap,0.95,object,150:3,0,0,1,2
replay,ap,0.95,object,150:4,0,0,5,7
replay,ap,0.95,object,151:1,0,0,0,14
replay,ap,0.95,object,152:1,0,0,0,31
replay,ap,0.95,object,153:30550,0,0,0,1
replay,ap,0.95,object,153:30551,0,0,0,1
replay,ap,0.95,object,169:1,0,0,293,23
replay,ap,0.95,object_returns,0,0,0,16,20
replay,ap,0.95,object_returns,1,0,0,30,102
replay,ap,0.95,object_returns,2,0,0,58,111
replay,ap,0.95,object_returns,3,0,0,124,206
replay,ap,0.95,object_returns,4,0,0,47,42
replay,ap,0.95,object_returns,5,0,0,306,208
replay,ap,0.95,object_returns,6,0,0,187,88
replay,ap,0.95,sequence,125,13707,14704,303,221
replay,ap,0.95,sequence,137,2355,1079,0,4
replay,ap,0.95,sequence,138,2780,2036,3,1
replay,ap,0.95,sequence,139,3782,2819,0,12
replay,ap,0.95,sequence,140,2565,1750,0,3
replay,ap,0.95,sequence,141,13048,5161,56,40
replay,ap,0.95,sequence,142,2869,1893,36,195
replay,ap,0.95,sequence,143,2963,2389,61,194
replay,ap,0.95,sequence,144,4871,1117,0,9
replay,ap,0.95,sequence,145,3906,1796,3,4
replay,ap,0.95,sequence,146,1363,824,1,13
replay,ap,0.95,sequence,147,4399,2891,0,0
replay,ap,0.95,sequence,148,4540,3615,1,0
replay,ap,0.95,sequence,149,3576,2764,0,0
replay,ap,0.95,sequence,150,4884,3701,11,11
replay,ap,0.95,sequence,151,1998,1118,0,14
replay,ap,0.95,sequence,152,3696,1076,0,31
replay,ap,0.95,sequence,153,3285,1237,0,2
replay,ap,0.95,sequence,169,1614,1492,293,23
replay,ap,0.95,unassigned_anomaly,149:0,0,0,0,0
replay,ap,0.99,distance,0,13053,63945,17,0
replay,ap,0.99,distance,1,399502,269589,131,181
replay,ap,0.99,distance,2,197205,73652,11,23
replay,ap,0.99,distance,3,46701,23984,40,9
replay,ap,0.99,distance,4,26335,17014,14,2
replay,ap,0.99,normal_semantic,10,821,258,0,0
replay,ap,0.99,normal_semantic,11,2,0,0,0
replay,ap,0.99,normal_semantic,15,0,0,0,0
replay,ap,0.99,normal_semantic,18,0,0,0,0
replay,ap,0.99,normal_semantic,20,5,1,0,0
replay,ap,0.99,normal_semantic,30,5,14,0,0
replay,ap,0.99,normal_semantic,31,0,0,0,0
replay,ap,0.99,normal_semantic,32,0,0,0,0
replay,ap,0.99,normal_semantic,40,677891,434692,0,0
replay,ap,0.99,normal_semantic,48,1739,4797,0,0
replay,ap,0.99,normal_semantic,49,0,0,0,0
replay,ap,0.99,normal_semantic,50,1504,6920,0,0
replay,ap,0.99,normal_semantic,51,3,1,0,0
replay,ap,0.99,normal_semantic,70,825,1500,0,0
replay,ap,0.99,normal_semantic,71,0,0,0,0
replay,ap,0.99,normal_semantic,72,0,0,0,0
replay,ap,0.99,normal_semantic,80,1,1,0,0
replay,ap,0.99,normal_semantic,81,0,0,0,0
replay,ap,0.99,object,125:1,0,0,16,48
replay,ap,0.99,object,137:3,0,0,0,0
replay,ap,0.99,object,138:4,0,0,0,0
replay,ap,0.99,object,138:5,0,0,0,0
replay,ap,0.99,object,139:7,0,0,0,0
replay,ap,0.99,object,140:1,0,0,0,0
replay,ap,0.99,object,141:4,0,0,0,1
replay,ap,0.99,object,141:5,0,0,1,1
replay,ap,0.99,object,142:2,0,0,2,50
replay,ap,0.99,object,142:3,0,0,1,71
replay,ap,0.99,object,143:3,0,0,13,17
replay,ap,0.99,object,144:2,0,0,0,0
replay,ap,0.99,object,144:3,0,0,0,0
replay,ap,0.99,object,144:4,0,0,0,0
replay,ap,0.99,object,144:5,0,0,0,0
replay,ap,0.99,object,145:1,0,0,0,0
replay,ap,0.99,object,145:2,0,0,0,0
replay,ap,0.99,object,146:2,0,0,0,3
replay,ap,0.99,object,147:2,0,0,0,1
replay,ap,0.99,object,148:2,0,0,0,0
replay,ap,0.99,object,149:2,0,0,0,0
replay,ap,0.99,object,149:3,0,0,0,0
replay,ap,0.99,object,150:2,0,0,0,0
replay,ap,0.99,object,150:3,0,0,0,0
replay,ap,0.99,object,150:4,0,0,0,0
replay,ap,0.99,object,151:1,0,0,0,4
replay,ap,0.99,object,152:1,0,0,0,1
replay,ap,0.99,object,153:30550,0,0,0,0
replay,ap,0.99,object,153:30551,0,0,0,0
replay,ap,0.99,object,169:1,0,0,180,18
replay,ap,0.99,object_returns,0,0,0,3,0
replay,ap,0.99,object_returns,1,0,0,24,18
replay,ap,0.99,object_returns,2,0,0,32,49
replay,ap,0.99,object_returns,3,0,0,10,94
replay,ap,0.99,object_returns,4,0,0,69,5
replay,ap,0.99,object_returns,5,0,0,75,22
replay,ap,0.99,object_returns,6,0,0,0,27
replay,ap,0.99,sequence,125,100749,123659,16,48
replay,ap,0.99,sequence,137,18114,7999,0,0
replay,ap,0.99,sequence,138,24751,15459,0,0
replay,ap,0.99,sequence,139,31427,23682,0,0
replay,ap,0.99,sequence,140,23822,15526,0,0
replay,ap,0.99,sequence,141,88554,59595,1,2
replay,ap,0.99,sequence,142,34093,15707,3,121
replay,ap,0.99,sequence,143,26561,14856,13,17
replay,ap,0.99,sequence,144,33689,8511,0,0
replay,ap,0.99,sequence,145,37488,10933,0,0
replay,ap,0.99,sequence,146,21626,7943,0,3
replay,ap,0.99,sequence,147,36872,24894,0,1
replay,ap,0.99,sequence,148,36180,25841,0,0
replay,ap,0.99,sequence,149,31844,22268,0,0
replay,ap,0.99,sequence,150,47960,31809,0,0
replay,ap,0.99,sequence,151,19705,7775,0,4
replay,ap,0.99,sequence,152,22881,9329,0,1
replay,ap,0.99,sequence,153,24895,11835,0,0
replay,ap,0.99,sequence,169,21585,10563,180,18
replay,ap,0.99,unassigned_anomaly,149:0,0,0,0,0
replay,lr,0.5,distance,0,16,1295,1461,217
replay,lr,0.5,distance,1,1074,1033,1584,2972
replay,lr,0.5,distance,2,750,1220,866,1860
replay,lr,0.5,distance,3,19,544,1243,154
replay,lr,0.5,distance,4,0,228,155,2
replay,lr,0.5,normal_semantic,10,0,2,0,0
replay,lr,0.5,normal_semantic,11,0,0,0,0
replay,lr,0.5,normal_semantic,15,0,0,0,0
replay,lr,0.5,normal_semantic,18,0,0,0,0
replay,lr,0.5,normal_semantic,20,0,0,0,0
replay,lr,0.5,normal_semantic,30,0,0,0,0
replay,lr,0.5,normal_semantic,31,0,0,0,0
replay,lr,0.5,normal_semantic,32,0,0,0,0
replay,lr,0.5,normal_semantic,40,1846,3028,0,0
replay,lr,0.5,normal_semantic,48,0,1,0,0
replay,lr,0.5,normal_semantic,49,0,0,0,0
replay,lr,0.5,normal_semantic,50,13,1259,0,0
replay,lr,0.5,normal_semantic,51,0,0,0,0
replay,lr,0.5,normal_semantic,70,0,30,0,0
replay,lr,0.5,normal_semantic,71,0,0,0,0
replay,lr,0.5,normal_semantic,72,0,0,0,0
replay,lr,0.5,normal_semantic,80,0,0,0,0
replay,lr,0.5,normal_semantic,81,0,0,0,0
replay,lr,0.5,object,125:1,0,0,1856,202
replay,lr,0.5,object,137:3,0,0,46,57
replay,lr,0.5,object,138:4,0,0,18,12
replay,lr,0.5,object,138:5,0,0,140,102
replay,lr,0.5,object,139:7,0,0,176,677
replay,lr,0.5,object,140:1,0,0,28,380
replay,lr,0.5,object,141:4,0,0,1391,182
replay,lr,0.5,object,141:5,0,0,279,345
replay,lr,0.5,object,142:2,0,0,27,13
replay,lr,0.5,object,142:3,0,0,22,95
replay,lr,0.5,object,143:3,0,0,24,149
replay,lr,0.5,object,144:2,0,0,0,154
replay,lr,0.5,object,144:3,0,0,0,97
replay,lr,0.5,object,144:4,0,0,1,36
replay,lr,0.5,object,144:5,0,0,5,981
replay,lr,0.5,object,145:1,0,0,28,73
replay,lr,0.5,object,145:2,0,0,53,60
replay,lr,0.5,object,146:2,0,0,28,77
replay,lr,0.5,object,147:2,0,0,107,192
replay,lr,0.5,object,148:2,0,0,101,261
replay,lr,0.5,object,149:2,0,0,38,24
replay,lr,0.5,object,149:3,0,0,39,188
replay,lr,0.5,object,150:2,0,0,135,19
replay,lr,0.5,object,150:3,0,0,78,34
replay,lr,0.5,object,150:4,0,0,621,277
replay,lr,0.5,object,151:1,0,0,17,44
replay,lr,0.5,object,152:1,0,0,19,179
replay,lr,0.5,object,153:30550,0,0,6,115
replay,lr,0.5,object,153:30551,0,0,20,168
replay,lr,0.5,object,169:1,0,0,6,12
replay,lr,0.5,object_returns,0,0,0,206,166
replay,lr,0.5,object_returns,1,0,0,463,455
replay,lr,0.5,object_returns,2,0,0,1093,946
replay,lr,0.5,object_returns,3,0,0,727,1940
replay,lr,0.5,object_returns,4,0,0,962,1147
replay,lr,0.5,object_returns,5,0,0,144,432
replay,lr,0.5,object_returns,6,0,0,1714,119
replay,lr,0.5,sequence,125,63,922,1856,202
replay,lr,0.5,sequence,137,12,21,46,57
replay,lr,0.5,sequence,138,38,198,158,114
replay,lr,0.5,sequence,139,84,35,176,677
replay,lr,0.5,sequence,140,92,72,28,380
replay,lr,0.5,sequence,141,490,1872,1670,527
replay,lr,0.5,sequence,142,12,58,49,108
replay,lr,0.5,sequence,143,0,42,24,149
replay,lr,0.5,sequence,144,282,18,6,1268
replay,lr,0.5,sequence,145,71,110,81,133
replay,lr,0.5,sequence,146,67,41,28,77
replay,lr,0.5,sequence,147,111,220,107,192
replay,lr,0.5,sequence,148,176,141,101,261
replay,lr,0.5,sequence,149,32,157,77,212
replay,lr,0.5,sequence,150,35,248,834,330
replay,lr,0.5,sequence,151,58,18,17,44
replay,lr,0.5,sequence,152,85,42,19,179
replay,lr,0.5,sequence,153,151,75,26,283
replay,lr,0.5,sequence,169,0,30,6,12
replay,lr,0.5,unassigned_anomaly,149:0,0,0,0,0
replay,lr,0.75,distance,0,8070,316,2427,168
replay,lr,0.75,distance,1,7129,2295,887,2739
replay,lr,0.75,distance,2,2736,3279,396,1002
replay,lr,0.75,distance,3,226,1098,378,254
replay,lr,0.75,distance,4,121,1220,133,55
replay,lr,0.75,normal_semantic,10,10,1,0,0
replay,lr,0.75,normal_semantic,11,0,0,0,0
replay,lr,0.75,normal_semantic,15,0,0,0,0
replay,lr,0.75,normal_semantic,18,0,0,0,0
replay,lr,0.75,normal_semantic,20,3,0,0,0
replay,lr,0.75,normal_semantic,30,0,0,0,0
replay,lr,0.75,normal_semantic,31,0,0,0,0
replay,lr,0.75,normal_semantic,32,0,0,0,0
replay,lr,0.75,normal_semantic,40,14391,7869,0,0
replay,lr,0.75,normal_semantic,48,3,21,0,0
replay,lr,0.75,normal_semantic,49,0,0,0,0
replay,lr,0.75,normal_semantic,50,3712,290,0,0
replay,lr,0.75,normal_semantic,51,0,0,0,0
replay,lr,0.75,normal_semantic,70,163,27,0,0
replay,lr,0.75,normal_semantic,71,0,0,0,0
replay,lr,0.75,normal_semantic,72,0,0,0,0
replay,lr,0.75,normal_semantic,80,0,0,0,0
replay,lr,0.75,normal_semantic,81,0,0,0,0
replay,lr,0.75,object,125:1,0,0,3172,1636
replay,lr,0.75,object,137:3,0,0,4,43
replay,lr,0.75,object,138:4,0,0,6,6
replay,lr,0.75,object,138:5,0,0,37,86
replay,lr,0.75,object,139:7,0,0,23,373
replay,lr,0.75,object,140:1,0,0,10,85
replay,lr,0.75,object,141:4,0,0,443,76
replay,lr,0.75,object,141:5,0,0,62,210
replay,lr,0.75,object,142:2,0,0,19,61
replay,lr,0.75,object,142:3,0,0,18,150
replay,lr,0.75,object,143:3,0,0,109,606
replay,lr,0.75,object,144:2,0,0,0,2
replay,lr,0.75,object,144:3,0,0,0,74
replay,lr,0.75,object,144:4,0,0,1,13
replay,lr,0.75,object,144:5,0,0,0,26
replay,lr,0.75,object,145:1,0,0,0,12
replay,lr,0.75,object,145:2,0,0,1,14
replay,lr,0.75,object,146:2,0,0,4,96
replay,lr,0.75,object,147:2,0,0,28,52
replay,lr,0.75,object,148:2,0,0,29,61
replay,lr,0.75,object,149:2,0,0,10,11
replay,lr,0.75,object,149:3,0,0,3,48
replay,lr,0.75,object,150:2,0,0,25,22
replay,lr,0.75,object,150:3,0,0,8,12
replay,lr,0.75,object,150:4,0,0,102,123
replay,lr,0.75,object,151:1,0,0,4,86
replay,lr,0.75,object,152:1,0,0,11,73
replay,lr,0.75,object,153:30550,0,0,0,44
replay,lr,0.75,object,153:30551,0,0,0,48
replay,lr,0.75,object,169:1,0,0,92,69
replay,lr,0.75,object_returns,0,0,0,71,91
replay,lr,0.75,object_returns,1,0,0,250,423
replay,lr,0.75,object_returns,2,0,0,247,623
replay,lr,0.75,object_returns,3,0,0,350,956
replay,lr,0.75,object_returns,4,0,0,111,490
replay,lr,0.75,object_returns,5,0,0,348,549
replay,lr,0.75,object_returns,6,0,0,2844,1086
replay,lr,0.75,sequence,125,989,2241,3172,1636
replay,lr,0.75,sequence,137,163,90,4,43
replay,lr,0.75,sequence,138,858,394,43,92
replay,lr,0.75,sequence,139,372,258,23,373
replay,lr,0.75,sequence,140,1292,268,10,85
replay,lr,0.75,sequence,141,2604,968,505,286
replay,lr,0.75,sequence,142,301,242,37,211
replay,lr,0.75,sequence,143,3208,221,109,606
replay,lr,0.75,sequence,144,1063,105,1,115
replay,lr,0.75,sequence,145,713,489,1,26
replay,lr,0.75,sequence,146,1694,57,4,96
replay,lr,0.75,sequence,147,860,531,28,52
replay,lr,0.75,sequence,148,840,549,29,61
replay,lr,0.75,sequence,149,382,467,13,59
replay,lr,0.75,sequence,150,524,764,135,157
replay,lr,0.75,sequence,151,663,19,4,86
replay,lr,0.75,sequence,152,810,284,11,73
replay,lr,0.75,sequence,153,777,153,0,92
replay,lr,0.75,sequence,169,169,108,92,69
replay,lr,0.75,unassigned_anomaly,149:0,0,0,0,0
replay,lr,0.9,distance,0,26393,2923,508,185
replay,lr,0.9,distance,1,15489,11230,1143,1255
replay,lr,0.9,distance,2,6461,9645,201,399
replay,lr,0.9,distance,3,1387,4249,190,174
replay,lr,0.9,distance,4,1455,3613,32,47
replay,lr,0.9,normal_semantic,10,463,31,0,0
replay,lr,0.9,normal_semantic,11,1,0,0,0
replay,lr,0.9,normal_semantic,15,0,0,0,0
replay,lr,0.9,normal_semantic,18,0,0,0,0
replay,lr,0.9,normal_semantic,20,0,1,0,0
replay,lr,0.9,normal_semantic,30,0,0,0,0
replay,lr,0.9,normal_semantic,31,0,0,0,0
replay,lr,0.9,normal_semantic,32,0,0,0,0
replay,lr,0.9,normal_semantic,40,38666,29923,0,0
replay,lr,0.9,normal_semantic,48,62,119,0,0
replay,lr,0.9,normal_semantic,49,0,0,0,0
replay,lr,0.9,normal_semantic,50,10737,1296,0,0
replay,lr,0.9,normal_semantic,51,0,0,0,0
replay,lr,0.9,normal_semantic,70,1256,290,0,0
replay,lr,0.9,normal_semantic,71,0,0,0,0
replay,lr,0.9,normal_semantic,72,0,0,0,0
replay,lr,0.9,normal_semantic,80,0,0,0,0
replay,lr,0.9,normal_semantic,81,0,0,0,0
replay,lr,0.9,object,125:1,0,0,1493,876
replay,lr,0.9,object,137:3,0,0,3,31
replay,lr,0.9,object,138:4,0,0,1,2
replay,lr,0.9,object,138:5,0,0,11,16
replay,lr,0.9,object,139:7,0,0,6,57
replay,lr,0.9,object,140:1,0,0,6,12
replay,lr,0.9,object,141:4,0,0,156,30
replay,lr,0.9,object,141:5,0,0,30,65
replay,lr,0.9,object,142:2,0,0,10,163
replay,lr,0.9,object,142:3,0,0,16,153
replay,lr,0.9,object,143:3,0,0,121,285
replay,lr,0.9,object,144:2,0,0,0,1
replay,lr,0.9,object,144:3,0,0,0,1
replay,lr,0.9,object,144:4,0,0,0,1
replay,lr,0.9,object,144:5,0,0,0,2
replay,lr,0.9,object,145:1,0,0,0,7
replay,lr,0.9,object,145:2,0,0,0,3
replay,lr,0.9,object,146:2,0,0,0,52
replay,lr,0.9,object,147:2,0,0,14,1
replay,lr,0.9,object,148:2,0,0,10,9
replay,lr,0.9,object,149:2,0,0,2,1
replay,lr,0.9,object,149:3,0,0,0,2
replay,lr,0.9,object,150:2,0,0,6,18
replay,lr,0.9,object,150:3,0,0,1,10
replay,lr,0.9,object,150:4,0,0,25,33
replay,lr,0.9,object,151:1,0,0,0,23
replay,lr,0.9,object,152:1,0,0,6,33
replay,lr,0.9,object,153:30550,0,0,0,7
replay,lr,0.9,object,153:30551,0,0,1,16
replay,lr,0.9,object,169:1,0,0,156,150
replay,lr,0.9,object_returns,0,0,0,43,75
replay,lr,0.9,object_returns,1,0,0,84,244
replay,lr,0.9,object_returns,2,0,0,100,177
replay,lr,0.9,object_returns,3,0,0,251,463
replay,lr,0.9,object_returns,4,0,0,53,215
replay,lr,0.9,object_returns,5,0,0,444,572
replay,lr,0.9,object_returns,6,0,0,1099,314
replay,lr,0.9,sequence,125,4885,7089,1493,876
replay,lr,0.9,sequence,137,1007,677,3,31
replay,lr,0.9,sequence,138,2525,1264,12,18
replay,lr,0.9,sequence,139,1464,1585,6,57
replay,lr,0.9,sequence,140,1713,1082,6,12
replay,lr,0.9,sequence,141,5729,3896,186,95
replay,lr,0.9,sequence,142,1660,1091,26,316
replay,lr,0.9,sequence,143,7118,927,121,285
replay,lr,0.9,sequence,144,2100,701,0,5
replay,lr,0.9,sequence,145,2070,1055,0,10
replay,lr,0.9,sequence,146,3217,278,0,52
replay,lr,0.9,sequence,147,3916,1821,14,1
replay,lr,0.9,sequence,148,2309,1943,10,9
replay,lr,0.9,sequence,149,3447,2236,2,3
replay,lr,0.9,sequence,150,2506,2786,32,61
replay,lr,0.9,sequence,151,1530,225,0,23
replay,lr,0.9,sequence,152,1861,764,6,33
replay,lr,0.9,sequence,153,1829,1662,1,23
replay,lr,0.9,sequence,169,299,578,156,150
replay,lr,0.9,unassigned_anomaly,149:0,0,0,0,0
replay,lr,0.95,distance,0,51536,7985,164,40
replay,lr,0.95,distance,1,22449,43981,761,765
replay,lr,0.95,distance,2,12622,27487,125,274
replay,lr,0.95,distance,3,3546,11765,105,80
replay,lr,0.95,distance,4,4115,9714,14,22
replay,lr,0.95,normal_semantic,10,1123,82,0,0
replay,lr,0.95,normal_semantic,11,2,1,0,0
replay,lr,0.95,normal_semantic,15,0,0,0,0
replay,lr,0.95,normal_semantic,18,0,0,0,0
replay,lr,0.95,normal_semantic,20,0,0,0,0
replay,lr,0.95,normal_semantic,30,1,2,0,0
replay,lr,0.95,normal_semantic,31,0,0,0,0
replay,lr,0.95,normal_semantic,32,0,0,0,0
replay,lr,0.95,normal_semantic,40,77935,98146,0,0
replay,lr,0.95,normal_semantic,48,134,388,0,0
replay,lr,0.95,normal_semantic,49,0,0,0,0
replay,lr,0.95,normal_semantic,50,13410,1726,0,0
replay,lr,0.95,normal_semantic,51,0,0,0,0
replay,lr,0.95,normal_semantic,70,1663,587,0,0
replay,lr,0.95,normal_semantic,71,0,0,0,0
replay,lr,0.95,normal_semantic,72,0,0,0,0
replay,lr,0.95,normal_semantic,80,0,0,0,0
replay,lr,0.95,normal_semantic,81,0,0,0,0
replay,lr,0.95,object,125:1,0,0,787,248
replay,lr,0.95,object,137:3,0,0,3,3
replay,lr,0.95,object,138:4,0,0,0,0
replay,lr,0.95,object,138:5,0,0,7,1
replay,lr,0.95,object,139:7,0,0,1,11
replay,lr,0.95,object,140:1,0,0,4,3
replay,lr,0.95,object,141:4,0,0,50,13
replay,lr,0.95,object,141:5,0,0,12,39
replay,lr,0.95,object,142:2,0,0,4,182
replay,lr,0.95,object,142:3,0,0,32,131
replay,lr,0.95,object,143:3,0,0,37,270
replay,lr,0.95,object,144:2,0,0,0,0
replay,lr,0.95,object,144:3,0,0,1,0
replay,lr,0.95,object,144:4,0,0,0,1
replay,lr,0.95,object,144:5,0,0,0,1
replay,lr,0.95,object,145:1,0,0,2,2
replay,lr,0.95,object,145:2,0,0,2,2
replay,lr,0.95,object,146:2,0,0,0,24
replay,lr,0.95,object,147:2,0,0,5,6
replay,lr,0.95,object,148:2,0,0,5,1
replay,lr,0.95,object,149:2,0,0,2,0
replay,lr,0.95,object,149:3,0,0,0,0
replay,lr,0.95,object,150:2,0,0,1,6
replay,lr,0.95,object,150:3,0,0,0,7
replay,lr,0.95,object,150:4,0,0,10,15
replay,lr,0.95,object,151:1,0,0,2,13
replay,lr,0.95,object,152:1,0,0,2,22
replay,lr,0.95,object,153:30550,0,0,0,5
replay,lr,0.95,object,153:30551,0,0,0,9
replay,lr,0.95,object,169:1,0,0,200,166
replay,lr,0.95,object_returns,0,0,0,24,40
replay,lr,0.95,object_returns,1,0,0,60,129
replay,lr,0.95,object_returns,2,0,0,60,151
replay,lr,0.95,object_returns,3,0,0,106,342
replay,lr,0.95,object_returns,4,0,0,31,77
replay,lr,0.95,object_returns,5,0,0,347,376
replay,lr,0.95,object_returns,6,0,0,541,66
replay,lr,0.95,sequence,125,9238,22973,787,248
replay,lr,0.95,sequence,137,1873,2530,3,3
replay,lr,0.95,sequence,138,3485,4304,7,1
replay,lr,0.95,sequence,139,2645,5449,1,11
replay,lr,0.95,sequence,140,3536,3701,4,3
replay,lr,0.95,sequence,141,10447,12827,62,52
replay,lr,0.95,sequence,142,5425,3071,36,313
replay,lr,0.95,sequence,143,10746,3670,37,270
replay,lr,0.95,sequence,144,3121,2544,1,2
replay,lr,0.95,sequence,145,4476,3709,4,4
replay,lr,0.95,sequence,146,4568,1204,0,24
replay,lr,0.95,sequence,147,5948,5654,5,6
replay,lr,0.95,sequence,148,5911,6897,5,1
replay,lr,0.95,sequence,149,5844,5694,2,0
replay,lr,0.95,sequence,150,6728,7970,11,28
replay,lr,0.95,sequence,151,3254,828,2,13
replay,lr,0.95,sequence,152,3537,2416,2,22
replay,lr,0.95,sequence,153,2914,3269,0,14
replay,lr,0.95,sequence,169,572,2222,200,166
replay,lr,0.95,unassigned_anomaly,149:0,0,0,0,0
replay,lr,0.99,distance,0,241220,73060,5,0
replay,lr,0.99,distance,1,65928,611891,242,211
replay,lr,0.99,distance,2,55097,245404,11,44
replay,lr,0.99,distance,3,9894,86332,7,16
replay,lr,0.99,distance,4,8720,52454,15,0
replay,lr,0.99,normal_semantic,10,10854,597,0,0
replay,lr,0.99,normal_semantic,11,9,0,0,0
replay,lr,0.99,normal_semantic,15,0,0,0,0
replay,lr,0.99,normal_semantic,18,1,0,0,0
replay,lr,0.99,normal_semantic,20,6,0,0,0
replay,lr,0.99,normal_semantic,30,0,25,0,0
replay,lr,0.99,normal_semantic,31,0,0,0,0
replay,lr,0.99,normal_semantic,32,0,0,0,0
replay,lr,0.99,normal_semantic,40,351437,1053734,0,0
replay,lr,0.99,normal_semantic,48,132,9270,0,0
replay,lr,0.99,normal_semantic,49,0,0,0,0
replay,lr,0.99,normal_semantic,50,14606,3638,0,0
replay,lr,0.99,normal_semantic,51,3,3,0,0
replay,lr,0.99,normal_semantic,70,3807,1873,0,0
replay,lr,0.99,normal_semantic,71,0,0,0,0
replay,lr,0.99,normal_semantic,72,0,1,0,0
replay,lr,0.99,normal_semantic,80,4,0,0,0
replay,lr,0.99,normal_semantic,81,0,0,0,0
replay,lr,0.99,object,125:1,0,0,213,16
replay,lr,0.99,object,137:3,0,0,2,0
replay,lr,0.99,object,138:4,0,0,0,0
replay,lr,0.99,object,138:5,0,0,0,0
replay,lr,0.99,object,139:7,0,0,0,0
replay,lr,0.99,object,140:1,0,0,0,0
replay,lr,0.99,object,141:4,0,0,0,1
replay,lr,0.99,object,141:5,0,0,0,0
replay,lr,0.99,object,142:2,0,0,1,30
replay,lr,0.99,object,142:3,0,0,9,48
replay,lr,0.99,object,143:3,0,0,4,37
replay,lr,0.99,object,144:2,0,0,0,0
replay,lr,0.99,object,144:3,0,0,0,0
replay,lr,0.99,object,144:4,0,0,0,0
replay,lr,0.99,object,144:5,0,0,0,0
replay,lr,0.99,object,145:1,0,0,0,0
replay,lr,0.99,object,145:2,0,0,0,0
replay,lr,0.99,object,146:2,0,0,0,11
replay,lr,0.99,object,147:2,0,0,0,1
replay,lr,0.99,object,148:2,0,0,0,0
replay,lr,0.99,object,149:2,0,0,0,0
replay,lr,0.99,object,149:3,0,0,0,0
replay,lr,0.99,object,150:2,0,0,0,0
replay,lr,0.99,object,150:3,0,0,0,0
replay,lr,0.99,object,150:4,0,0,5,0
replay,lr,0.99,object,151:1,0,0,0,0
replay,lr,0.99,object,152:1,0,0,0,1
replay,lr,0.99,object,153:30550,0,0,0,0
replay,lr,0.99,object,153:30551,0,0,0,0
